event type,wide 0_eta,wide 0_phi,wide 0_pt,wide 0_xmass_three,wide 0_xmass_two_0,wide 0_xmass_two_1,wide 0_xmass_two_2,wide 1_eta,wide 1_phi,wide 1_pt,wide 1_xmass_three,wide 1_xmass_two_0,wide 1_xmass_two_1,wide 1_xmass_two_2,wide 2_eta,wide 2_phi,wide 2_pt,wide 2_xmass_three,wide 2_xmass_two_0,wide 2_xmass_two_1,wide 2_xmass_two_2,wide 3_eta,wide 3_phi,wide 3_pt,wide 3_xmass_three,wide 3_xmass_two_0,wide 3_xmass_two_1,wide 3_xmass_two_2,wide 4_eta,wide 4_phi,wide 4_pt,wide 4_xmass_three,wide 4_xmass_two_0,wide 4_xmass_two_1,wide 4_xmass_two_2,narrow 0_eta,narrow 0_phi,narrow 0_pt,narrow 1_eta,narrow 1_phi,narrow 1_pt,narrow 2_eta,narrow 2_phi,narrow 2_pt,narrow 3_eta,narrow 3_phi,narrow 3_pt,narrow 4_eta,narrow 4_phi,narrow 4_pt,narrow 5_eta,narrow 5_phi,narrow 5_pt,narrow 6_eta,narrow 6_phi,narrow 6_pt,narrow 7_eta,narrow 7_phi,narrow 7_pt,narrow 8_eta,narrow 8_phi,narrow 8_pt,narrow 9_eta,narrow 9_phi,narrow 9_pt
0,1.0716420246180722,0.0,1350.2465502555644,0.0,0.0,0.0,0.0,-0.5271077649748628,3.1260318203454136,1339.2517546616896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.678974819264723,6.279285898729787,1305.9607351581608,-2.685838453874872,2.989236956940052,760.5929904677264,-2.280401453924473,3.394673956890451,450.50340911265477,-2.543909606487895,3.1311658043270287,84.36240267041688,-2.785927786193195,2.889147624621729,36.646809610312815,-5.49279556163553,0.18227984917939377,33.49058731649386,-0.8774741895443687,4.797601221270555,21.61702636659567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.725961793228891,0.0,1218.764860757926,0.0,0.0,0.0,0.0,-0.06325786557318677,2.990241213447966,1109.3866813671725,0.0,0.0,0.0,0.0,-2.4266078948646834,3.919621650422804,120.1580088564258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2434630083929261,0.00214748762893624,1212.069799047643,-4.543749156616583,2.9850466465848653,1090.7406638958325,-3.590330872377243,3.938464930824205,105.26395434806754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11134534402896332,0.0,1234.857317871688,0.0,0.0,0.0,0.0,0.33899536209732556,3.139304375932166,1199.5533766535439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42582077849634,3.1381234058907763,1180.3777762098605,-5.580520468084751,6.266609023481951,758.7193792244025,-5.5352663118331495,0.02867787255396692,466.7130155736101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.1518839334123503,0.0,1506.788377806692,0.0,0.0,0.0,0.0,-0.0004040775155253746,2.806462162174742,1218.311858763834,0.0,0.0,0.0,0.0,-0.2778030959835059,4.158293574921915,512.5702125948817,0.0,0.0,0.0,0.0,-2.3321650839725567,0.23660822272479987,138.56990091472454,2468.438251997417,2412.5581428446035,79.1752864089342,517.4780196270364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5896512188024996,6.27235896924469,1426.8865521723385,-4.849955122421845,3.0120550656253453,624.5935009389622,-5.281699315901799,2.5803108721453913,573.0638770135495,-3.771970864074338,4.090039323972852,232.53512195120516,-3.790256649286663,4.071753538760527,193.83684756905262,-1.3417452211506566,0.23707965971694733,131.72202551218183,-1.3811331767673696,0.19769170410023396,59.56861977484441,-2.8990101391001337,4.963000048947056,22.140341640167776,-3.6497645252490316,4.212245662798159,20.571429837755826,0.0,0.0,0.0
0,0.8386306299662265,0.0,1447.6516093321038,0.0,0.0,0.0,0.0,0.14949986883630156,3.08729151036451,1399.6177847298497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.042067144490797,0.0016166978040113023,1438.657081796985,-1.964215943076561,3.0794678992182476,1354.742078887576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.55157163915821,0.0,1295.838014120032,0.0,0.0,0.0,0.0,-0.2158815056049148,2.949913449723396,1152.337728913277,0.0,0.0,0.0,0.0,1.705289839402223,4.416897203340407,210.87412860690836,0.0,0.0,0.0,0.0,3.0392218329611445,4.4684394502106555,53.37498800489548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.575669431347368,2.9605892836308323,1117.013208036675,1.564731595466379,6.232836754929429,1060.0006276126428,1.8585172131304721,0.24343706541393617,199.8623545515959,6.031237807718062,4.416157660001526,169.58753671509464,5.979112544553931,4.364032396837395,27.671159412942394,3.608748247035278,1.993668099318742,25.732396850553908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.37854873888421803,0.0,1432.905176546464,0.0,0.0,0.0,0.0,-0.34899975338807493,3.08815432147378,1399.4473324511303,0.0,0.0,0.0,0.0,-1.8915292021057493,3.9624186124165157,90.10698510538514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9382730227603973,3.0839331050278616,1365.4145528815677,6.076822868256176,6.2224829505236405,911.9477434589855,0.0024441144006427146,0.1481041966681067,464.88311773899267,5.91975471690664,6.065414799174104,50.3871999887513,3.885150689802496,4.030810772069961,33.50151732350803,3.6437984026417825,3.7894584849092467,22.078804544583676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2915924185848352,0.0,1362.8100789062134,0.0,0.0,0.0,0.0,0.8556571580245631,3.1020640359593,1235.4715035471206,0.0,0.0,0.0,0.0,-0.39745846949641167,4.18022551005126,169.24289959801806,0.0,0.0,0.0,0.0,-1.5285108528934783,2.100864035385208,51.8234856339183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.373577329382616,6.242409419330288,1218.55748191514,-0.29323979792667104,3.0395616436066466,999.6402938604608,-6.262182761834099,3.353803986878805,174.238223125794,-5.490975618485601,4.125011130227303,125.13655778633124,-2.8887147594841687,0.44408668204914914,115.85839336734524,-6.046094258334813,3.569892490378091,45.99899524924388,-1.2500675419224871,2.0827338996108304,39.50415410212902,-5.152719198519013,4.4632675501938905,22.640015417488467,0.0,0.0,0.0,0.0,0.0,0.0
0,0.24565478912180747,0.0,1214.523396247055,0.0,0.0,0.0,0.0,0.13421879475777396,3.1065717385830554,1147.2432293035513,0.0,0.0,0.0,0.0,1.3999092204530466,6.201303076470509,158.21205967310166,0.0,0.0,0.0,0.0,2.0176716943631523,3.504809768682273,122.88174156741664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0493787980876732,3.106738683397908,1144.9194341855464,-4.222713774126797,6.280073659437032,1138.5509708474542,-4.177019347059247,6.2343792323694815,140.60212544564808,-1.4441067185769767,3.5014666038872115,111.25867193628211,-4.487047754920404,0.2612223330510526,21.467928718150922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8250952839982048,0.0,1629.0927101479217,0.0,0.0,0.0,0.0,0.851952070816205,3.1367057711286432,1512.575818779301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.921647753238632,3.1365018493736403,1509.395569060579,-6.144499120771856,6.196835789020002,1094.5303576643728,-5.795549082132974,0.2626005204792987,402.52683907560674,-6.113007932301264,6.228326977490594,120.30732409723566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8298356068091938,0.0,1263.4697816363318,0.0,96.71407999757345,0.0,0.0,-0.7989737356966078,2.860492061743472,808.1897514079964,0.0,0.0,0.0,0.0,-1.5222764438569751,3.6445659883982806,470.6486112543245,0.0,0.0,0.0,0.0,-2.9508162887316383,4.824147016864673,126.81889218579417,0.0,0.0,0.0,0.0,0.015222242271352193,1.477734163473579,99.89668070947471,0.0,0.0,0.0,0.0,0.9845977013409309,6.282922590853316,1151.9679873948685,3.8347069448010997,2.849846527133898,710.5155563508292,4.637898248079338,3.6530378304121367,458.9518765041901,5.807069267480875,4.8222088498136735,116.18094355868539,2.412662205514615,1.4278017878474136,75.44683196504178,3.890148147709063,2.9052877300418616,58.06900384466354,0.9172530043918823,6.215577893904267,48.361257330991585,4.452717969895194,3.4678575522279926,21.164801896517783,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5127786062189732,0.0,1747.5076244417912,0.0,0.0,0.0,0.0,-0.5670565667152491,3.100561253888868,1696.3409556543318,0.0,0.0,0.0,0.0,0.8450681869796185,4.019893199381789,65.39526945726492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.826219311863772,3.1136348401017844,1644.2354648388934,-0.6660906087564535,6.273763543209103,1310.3649640772412,-0.7789182433735362,6.160935908592021,280.1946922038042,-0.2740618786210439,0.38260696616492673,123.98739783153874,-4.172196279513402,2.7676578724521543,34.39820219824906,-3.0776984524853312,3.8621556994802253,27.14573708633,-4.366662698532828,2.5731914534327287,20.209104836620494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0888450855282388,0.0,1716.5945358207114,0.0,0.0,0.0,0.0,-0.2039861171315723,2.9968137245438435,1439.608120072859,0.0,0.0,0.0,0.0,1.5948282736321615,3.7620904111041096,399.4046428800842,0.0,0.0,0.0,0.0,-1.7350600350001113,2.79223910160078,115.27921958570198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029214645709666,6.2830074789689805,1683.20066779565,3.238988430804198,2.790048386694862,709.94135365161,2.839467137134316,3.189569680364744,633.4396881484663,2.2822949650673228,3.7467418524317373,379.5004852455834,3.2815816382840453,2.747455179215015,94.63613554749864,2.6555717382994755,3.3734650791995846,51.79548923291991,2.6646286129058248,3.3644082045932353,30.701968882588357,5.841678164878413,0.187358652620647,24.999468154833405,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1490331164223695,0.0,1683.9380028150806,0.0,0.0,0.0,0.0,0.018204438303139125,3.137367750182495,1619.1120472795742,0.0,0.0,0.0,0.0,1.8092605611772408,3.168875676863789,100.88550557295282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851796814209764,3.1363065578784193,1598.1687352526408,-5.069107298897658,6.202181380370111,971.0814326952037,-4.884420892150502,0.10368247993768076,684.7803846707294,-1.7988773363867991,3.1892260357013837,86.70285478580392,-4.681571754927364,0.306531617160819,25.065168183536702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.09829797821454986,0.0,1252.3324471178576,0.0,0.0,0.0,0.0,0.18613342896793714,3.129705318241631,1204.8690323851608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713080547421266,0.0009635228353710446,1242.1980074708313,3.9634814447866185,3.0919754399704655,960.4931352046115,3.7712947201585822,3.2841621645985017,128.3152267188278,3.767149489184831,3.288307395572253,81.02616994670298,3.8548674561569047,3.2005894286001793,30.737093573274795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.019299819900633487,0.0,1948.9699127624842,0.0,0.0,0.0,0.0,-0.3209182201128094,2.9024236157955583,1152.9527001067092,0.0,0.0,0.0,0.0,1.4522904618488504,3.2912167029637693,759.3503464358768,0.0,0.0,0.0,0.0,0.0910324776763797,4.684906164616874,143.51381903345393,0.0,0.0,0.0,0.0,1.9858094672683277,0.4620470992163428,60.53698737755446,0.0,0.0,0.0,0.0,5.948043716322029,0.0028382382128455674,1674.0508018123999,3.050474034546,2.900407919988875,1147.296372558523,2.667322669463069,3.283559285071806,712.9727290978745,5.961316968907784,6.272750292806677,266.7129042023092,1.2670417011840425,4.683840253350833,136.3686937316395,2.0999782890390146,3.8509036654958604,48.269804992161276,5.566600224607052,0.3842817299278227,35.26749292932018,2.6694779448072805,3.2814040097275945,22.663076801143976,0.0,0.0,0.0,0.0,0.0,0.0
0,1.5634586517487488,0.0,1218.5368680289387,0.0,0.0,0.0,0.0,-0.8403656959563393,3.131423127794636,1128.7108182200982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.596390026711244,3.077173339243406,959.540187917522,-1.5228742447329393,0.0036575572651011967,741.4445679275402,-1.5225975149467448,0.0033808274789066672,458.33039429625086,-5.116548885200541,3.597332197732703,128.1867775595518,-4.589701803918709,3.070485116450871,29.375564749175126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.022572489788687422,0.0,1233.1336198182844,0.0,0.0,0.0,0.0,-1.1115350941094575,3.033028440871162,1172.566685479422,0.0,0.0,0.0,0.0,-0.6417329737405141,5.090889012679526,148.63167038620108,0.0,0.0,0.0,0.0,2.514385788977388,2.2402661554083942,104.06359899595806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.145292076070448,0.0005658378687987131,1227.2890874121715,6.173196254962879,3.0284700167612297,1088.0067965979795,1.9477965853467725,5.0862556543247095,144.15965244093823,5.484971894185201,2.340245655983552,49.03706268074279,6.2010710155575,3.0563447773558505,43.05768275533262,0.1935346063041394,3.3319936752820762,21.994868446078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0711709093805568,0.0,1304.600271168113,0.0,0.0,0.0,0.0,0.06958579364453762,2.9709829231465665,1100.719968630631,0.0,0.0,0.0,0.0,2.019495050406958,3.9721032920724646,282.49417174432114,0.0,0.0,0.0,0.0,2.3977225369005724,2.821717729702035,77.05102660212911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.659159686625356,0.00017921801751030753,1292.7526939075685,-3.625800138890414,2.9668196702825687,1075.7311128446895,-4.622804802354294,3.963824333746448,251.44134646163278,-3.5899487961066705,2.930968327498825,45.10710571093585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.4329559451793284,0.0,1478.6910614266812,0.0,0.0,0.0,0.0,0.768606675970473,3.1284099187581287,1326.3803052172234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2334505515440455,6.222761833340157,1153.3845847975372,-3.1162175603744386,3.10552884217055,1060.651006479587,-0.21247669271561184,0.20178797451172323,307.6231298141074,-3.2524732828464895,3.2417845646426007,189.83913641754955,-3.16257154355959,3.151882825355701,56.908100074031324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.30445642837329184,0.0,1227.3401749053653,0.0,0.0,0.0,0.0,1.3440301194692479,3.0856730375176054,1212.4554357828606,0.0,0.0,0.0,0.0,0.5697672086582876,3.8896558742001095,72.0755829670553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.375973380217069,0.001746516238652518,1173.7368938943912,-5.594644548014148,3.0662606556211602,1132.8045005521894,-4.838891550998634,3.822013652636674,76.86658460173552,-4.247695397477277,4.413209806158031,39.1476973474324,-2.3647784719830507,0.012941424472670882,35.76480783277286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.27306093580899776,0.0,1508.6170543242838,0.0,0.0,0.0,0.0,0.6528191426015678,2.967951689769972,1152.9697491337536,0.0,0.0,0.0,0.0,-1.092900672894127,3.6024545673290067,412.5526564049858,1356.0574536400293,1335.760963446819,108.78359088873039,376.5330293451524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.031872617272159,0.0010812991825615015,1500.6586872666169,-1.0782065638266334,2.954747352628087,1104.8020941118336,-0.4208535728523775,3.6121003436023424,374.4531162194081,-0.7796323299407959,3.2533215865139242,47.60564804077148,-0.5795987104342517,3.4533552060204684,23.034117373739694,-6.176137893737678,4.140001329896628,22.60967249982869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11804041307767306,0.0,1393.280544034509,0.0,0.0,0.0,0.0,-0.6492293560612286,3.0490929601601575,1263.3409972574593,0.0,0.0,0.0,0.0,-2.5235445905189566,4.755332643001362,69.7751205498188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5280996679658319,6.283185307179586,1393.280544034509,-4.768179181901558,3.0431057932438605,1223.85314243518,-2.999896512886104,4.811388462259314,62.16972231852548,-4.031059571478819,3.7802254036665994,26.263176151160867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
